"Site","Plot_number","Treatment","Tree_number","Species","Height_year_1","Height_year_2","Height_year_3","BA_year_3","DBH_year_3","Mortality_year_1","Mortality_year_2","WD","WD_source"
"GAM",2,"M2",3,"Citharexylum cooperi",1,NA,152,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",4,"Citharexylum cooperi",1,NA,156,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",5,"Citharexylum cooperi",1,NA,130,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",6,"Citharexylum cooperi",1,NA,123,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",7,"Citharexylum cooperi",1,NA,152,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",8,"Citharexylum cooperi",1,NA,165,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",9,"Citharexylum cooperi",1,NA,90,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",10,"Citharexylum cooperi",1,NA,108,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",11,"Citharexylum cooperi",1,NA,120,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",12,"Citharexylum cooperi",1,NA,124,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",13,"Citharexylum cooperi",1,NA,118,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",14,"Citharexylum cooperi",1,NA,137,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",15,"Citharexylum cooperi",1,NA,174,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",16,"Citharexylum cooperi",1,NA,150,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",17,"Citharexylum cooperi",1,NA,215,1.539380400259,1.4,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",18,"Citharexylum cooperi",1,NA,100,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",19,"Citharexylum cooperi",1,NA,95,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",20,"Citharexylum cooperi",1,NA,97,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",21,"Citharexylum cooperi",1,NA,120,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",22,"Citharexylum cooperi",1,NA,166,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",23,"Citharexylum cooperi",1,NA,150,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",24,"Citharexylum cooperi",1,NA,150,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",25,"Citharexylum cooperi",1,NA,100,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",26,"Citharexylum cooperi",1,NA,115,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",27,"Citharexylum cooperi",1,NA,100,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",28,"Citharexylum cooperi",1,NA,170,1.76714586764426,1.5,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",29,"Citharexylum cooperi",1,NA,100,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",30,"Citharexylum cooperi",1,NA,120,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",31,"Citharexylum cooperi",1,NA,205,0.785398163397448,1,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",32,"Citharexylum cooperi",1,NA,150,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",33,"Citharexylum cooperi",1,NA,135,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",34,"Citharexylum cooperi",1,NA,102,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",35,"Citharexylum cooperi",1,NA,110,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",36,"Citharexylum cooperi",1,NA,126,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",37,"Citharexylum cooperi",1,NA,180,1.13097335529233,1.2,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",38,"Citharexylum cooperi",1,NA,190,0.950331777710913,1.1,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",39,"Citharexylum cooperi",1,NA,148,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",40,"Citharexylum cooperi",1,NA,114,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",41,"Citharexylum cooperi",1,NA,130,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",42,"Citharexylum cooperi",1,NA,95,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",43,"Citharexylum cooperi",1,NA,195,1.32732289614169,1.3,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",44,"Citharexylum cooperi",1,NA,130,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",45,"Citharexylum cooperi",1,NA,180,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",46,"Citharexylum cooperi",1,NA,104,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",47,"Citharexylum cooperi",1,NA,95,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",48,"Citharexylum cooperi",1,NA,155,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",2,"M2",49,"Citharexylum cooperi",1,NA,115,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",2,"Citharexylum cooperi",1,NA,250,4.16261026600648,2.30217288664427,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",3,"Citharexylum cooperi",1,NA,122,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",4,"Citharexylum cooperi",1,NA,164,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",5,"Citharexylum cooperi",1,NA,166,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",6,"Citharexylum cooperi",1,NA,248,2.54469004940773,1.8,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",7,"Citharexylum cooperi",1,NA,245,3.14159265358979,2,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",8,"Citharexylum cooperi",1,NA,132,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",9,"Citharexylum cooperi",1,NA,163,0.950331777710913,1.1,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",10,"Citharexylum cooperi",1,NA,204,4.25685804561417,2.32808934536456,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",11,"Citharexylum cooperi",1,NA,158,3.99767665169302,2.2561028345357,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",12,"Citharexylum cooperi",1,NA,220,1.32732289614169,1.3,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",13,"Citharexylum cooperi",1,NA,212,2.26980069221863,1.7,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",14,"Citharexylum cooperi",1,NA,132,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",15,"Citharexylum cooperi",1,NA,111,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",16,"Citharexylum cooperi",1,NA,182,2.26980069221863,1.7,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",17,"Citharexylum cooperi",1,NA,151,0.950331777710913,1.1,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",18,"Citharexylum cooperi",1,NA,172,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",19,"Citharexylum cooperi",1,NA,210,2.01061929829747,1.6,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",20,"Citharexylum cooperi",1,NA,180,2.26980069221863,1.7,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",21,"Citharexylum cooperi",1,NA,269,3.14159265358979,2,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",22,"Citharexylum cooperi",1,NA,200,1.13097335529233,1.2,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",23,"Citharexylum cooperi",1,NA,108,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",24,"Citharexylum cooperi",1,NA,208,2.54469004940773,1.8,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",25,"Citharexylum cooperi",1,NA,81,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",26,"Citharexylum cooperi",1,NA,244,1.32732289614169,1.3,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",27,"Citharexylum cooperi",1,NA,230,1.76714586764426,1.5,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",28,"Citharexylum cooperi",1,NA,212,1.76714586764426,1.5,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",29,"Citharexylum cooperi",1,NA,166,3.46360590058275,2.1,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",30,"Citharexylum cooperi",1,NA,120,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",31,"Citharexylum cooperi",1,NA,116,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",32,"Citharexylum cooperi",1,NA,162,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",33,"Citharexylum cooperi",1,NA,111,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",34,"Citharexylum cooperi",1,NA,176,1.32732289614169,1.3,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",35,"Citharexylum cooperi",1,NA,344,5.30929158456675,2.6,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",36,"Citharexylum cooperi",1,NA,119,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",37,"Citharexylum cooperi",1,NA,150,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",38,"Citharexylum cooperi",1,NA,149,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",39,"Citharexylum cooperi",1,NA,132,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",40,"Citharexylum cooperi",1,NA,180,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",41,"Citharexylum cooperi",1,NA,183,1.73572994110836,1.48660687473185,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",42,"Citharexylum cooperi",1,NA,218,1.32732289614169,1.3,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",43,"Citharexylum cooperi",1,NA,138,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",44,"Citharexylum cooperi",1,NA,148,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",45,"Citharexylum cooperi",1,NA,100,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",46,"Citharexylum cooperi",1,NA,117,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",47,"Citharexylum cooperi",1,NA,173,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",48,"Citharexylum cooperi",1,NA,244,1.32732289614169,1.3,NA,NA,0.667,"BIOMASS (genus)"
"GAM",3,"M2",49,"Citharexylum cooperi",1,NA,236,3.14159265358979,2,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",2,"Citharexylum cooperi",1,NA,140,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",3,"Citharexylum cooperi",1,NA,140,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",4,"Citharexylum cooperi",1,NA,195,2.26980069221863,1.7,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",5,"Citharexylum cooperi",1,NA,122,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",6,"Citharexylum cooperi",1,NA,150,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",7,"Citharexylum cooperi",1,NA,190,1.13097335529233,1.2,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",8,"Citharexylum cooperi",1,NA,145,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",9,"Citharexylum cooperi",1,NA,195,1.539380400259,1.4,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",10,"Citharexylum cooperi",1,NA,130,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",11,"Citharexylum cooperi",1,NA,100,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",12,"Citharexylum cooperi",1,NA,102,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",13,"Citharexylum cooperi",1,NA,105,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",14,"Citharexylum cooperi",1,NA,193,0.785398163397448,1,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",15,"Citharexylum cooperi",1,NA,15,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",16,"Citharexylum cooperi",1,NA,150,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",17,"Citharexylum cooperi",1,NA,175,1.539380400259,1.4,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",18,"Citharexylum cooperi",1,NA,140,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",19,"Citharexylum cooperi",1,NA,200,0.950331777710913,1.1,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",20,"Citharexylum cooperi",1,NA,230,1.76714586764426,1.5,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",21,"Citharexylum cooperi",1,NA,130,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",22,"Citharexylum cooperi",1,NA,144,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",23,"Citharexylum cooperi",1,NA,145,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",24,"Citharexylum cooperi",1,NA,210,2.01061929829747,1.6,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",25,"Citharexylum cooperi",1,NA,175,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",26,"Citharexylum cooperi",1,NA,230,3.14159265358979,2,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",27,"Citharexylum cooperi",1,NA,195,0.785398163397448,1,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",28,"Citharexylum cooperi",1,NA,290,3.80132711084365,2.2,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",29,"Citharexylum cooperi",1,NA,120,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",30,"Citharexylum cooperi",1,NA,140,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",31,"Citharexylum cooperi",1,NA,115,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",32,"Citharexylum cooperi",1,NA,260,1.539380400259,1.4,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",33,"Citharexylum cooperi",1,NA,150,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",34,"Citharexylum cooperi",1,NA,120,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",35,"Citharexylum cooperi",1,NA,133,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",36,"Citharexylum cooperi",1,NA,104,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",37,"Citharexylum cooperi",1,NA,156,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",38,"Citharexylum cooperi",1,NA,150,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",39,"Citharexylum cooperi",1,NA,168,0.785398163397448,1,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",40,"Citharexylum cooperi",1,NA,106,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",41,"Citharexylum cooperi",1,NA,177,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",42,"Citharexylum cooperi",1,NA,160,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",43,"Citharexylum cooperi",1,NA,149,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",44,"Citharexylum cooperi",1,NA,76,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",45,"Citharexylum cooperi",1,NA,118,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",46,"Citharexylum cooperi",1,NA,250,4.90873852123405,2.5,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",47,"Citharexylum cooperi",1,NA,164,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",48,"Citharexylum cooperi",1,NA,134,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",4,"M2",49,"Citharexylum cooperi",1,NA,86,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",2,"Citharexylum cooperi",1,NA,210,2.54469004940773,1.8,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",3,"Citharexylum cooperi",1,NA,195,1.13097335529233,1.2,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",4,"Citharexylum cooperi",1,NA,90,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",5,"Citharexylum cooperi",1,NA,100,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",6,"Citharexylum cooperi",1,NA,128,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",7,"Citharexylum cooperi",1,NA,72,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",8,"Citharexylum cooperi",1,NA,163,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",9,"Citharexylum cooperi",1,NA,160,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",10,"Citharexylum cooperi",1,NA,205,1.13097335529233,1.2,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",11,"Citharexylum cooperi",1,NA,135,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",12,"Citharexylum cooperi",1,NA,142,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",13,"Citharexylum cooperi",1,NA,120,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",14,"Citharexylum cooperi",1,NA,77,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",15,"Citharexylum cooperi",1,NA,90,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",16,"Citharexylum cooperi",1,NA,118,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",17,"Citharexylum cooperi",1,NA,100,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",18,"Citharexylum cooperi",1,NA,110,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",19,"Citharexylum cooperi",1,NA,118,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",20,"Citharexylum cooperi",1,NA,105,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",21,"Citharexylum cooperi",1,NA,176,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",22,"Citharexylum cooperi",1,NA,120,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",23,"Citharexylum cooperi",1,NA,106,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",24,"Citharexylum cooperi",1,NA,150,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",25,"Citharexylum cooperi",1,NA,133,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",26,"Citharexylum cooperi",1,NA,76,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",27,"Citharexylum cooperi",1,NA,150,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",28,"Citharexylum cooperi",1,NA,170,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",29,"Citharexylum cooperi",1,NA,175,0.785398163397448,1,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",30,"Citharexylum cooperi",1,NA,177,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",31,"Citharexylum cooperi",1,NA,140,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",32,"Citharexylum cooperi",1,NA,150,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",33,"Citharexylum cooperi",1,NA,138,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",34,"Citharexylum cooperi",1,NA,130,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",35,"Citharexylum cooperi",1,NA,175,1.32732289614169,1.3,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",36,"Citharexylum cooperi",1,NA,300,4.90873852123405,2.5,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",37,"Citharexylum cooperi",1,NA,152,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",38,"Citharexylum cooperi",1,NA,154,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",39,"Citharexylum cooperi",1,NA,110,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",40,"Citharexylum cooperi",1,NA,160,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",41,"Citharexylum cooperi",1,NA,173,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",42,"Citharexylum cooperi",1,NA,220,4.90873852123405,2.5,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",43,"Citharexylum cooperi",1,NA,250,4.1547562843725,2.3,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",44,"Citharexylum cooperi",1,NA,224,2.01061929829747,1.6,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",45,"Citharexylum cooperi",1,NA,85,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",46,"Citharexylum cooperi",1,NA,90,NA,NA,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",47,"Citharexylum cooperi",1,NA,250,1.76714586764426,1.5,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",48,"Citharexylum cooperi",1,NA,180,1.539380400259,1.4,NA,NA,0.667,"BIOMASS (genus)"
"GAM",5,"M2",49,"Citharexylum cooperi",1,NA,180,1.13097335529233,1.2,NA,NA,0.667,"BIOMASS (genus)"
"GAM",6,"M2",2,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",3,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",4,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",5,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",6,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",7,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",8,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",9,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",10,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",11,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",12,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",13,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",14,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",15,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",16,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",17,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",18,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",19,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",20,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",21,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",22,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",23,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",24,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",25,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",26,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",27,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",28,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",29,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",30,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",31,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",32,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",33,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",34,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",35,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",36,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",37,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",38,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",39,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",40,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",41,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",42,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAM",6,"M2",43,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
